variance,entropy,type
0.014722222222222225,0.6730116670072565,structured
0.05888888888888888,1.5367224694312194,structured
0.0,0.0,structured
0.023333333333333327,1.695742534163635,structured
0.09916666666666667,1.4368286689580319,structured
0.011388888888888888,1.277034259462139,structured
0.1655555555555556,1.5183171139026328,structured
0.004722222222222222,1.3321790402061222,structured
0.03222222222222223,0.9002560512655369,structured
0.19138888888888883,1.51746432457784,structured
0.0,0.0,structured
0.1358333333333333,1.4976864074806397,structured
0.0,0.0,structured
0.039166666666666676,1.6092475422072485,structured
0.0,0.0,structured
0.14888888888888893,1.7376274764410216,structured
0.0,0.0,structured
0.09333333333333337,1.2554823251747536,structured
0.0,0.0,structured
0.2455555555555556,1.5035400772348642,structured
0.041388888888888885,1.6726254461443206,structured
